timestamp,pitch_hz,confidence,voiced
16.2320,519.60,0.9894,true
16.2480,519.62,0.9849,true
16.2640,519.79,0.9563,true
16.2800,520.19,0.8510,true
16.2960,520.15,0.8296,true
16.3120,519.87,0.9331,true
16.3280,519.88,0.9386,true
16.3440,520.23,0.8807,true
16.3600,520.17,0.8038,true
16.3760,519.94,0.8199,true
16.3920,519.71,0.8582,true
16.4080,519.76,0.8584,true
16.4240,520.49,0.7985,true
16.4400,520.72,0.8051,true
16.4560,520.15,0.8349,true
16.4720,519.75,0.8645,true
16.4880,519.58,0.8422,true
16.5040,519.42,0.5800,false
16.5200,1056.77,0.4271,false
16.5360,1058.62,0.3553,false
16.5520,1573.19,0.4237,false
16.5680,1060.77,0.3177,false
16.5840,521.98,0.3571,false
16.6000,1570.96,0.1683,false
16.6160,791.47,0.1347,false
16.6320,395.02,0.4749,false
16.6480,391.81,0.6352,true
16.6640,391.63,0.6635,true
16.6800,391.71,0.8394,true
16.6960,391.02,0.9179,true
16.7120,391.19,0.9631,true
16.7280,391.65,0.9739,true
16.7440,391.43,0.9456,true
16.7600,390.70,0.8491,true
16.7760,390.42,0.7693,true
16.7920,390.68,0.6933,true
16.8080,391.06,0.5507,false
16.8240,790.74,0.4874,false
16.8400,790.83,0.4675,false
16.8560,266.26,0.9797,true
16.8720,263.49,0.9942,true
16.8880,261.21,0.9937,true
16.9040,263.24,0.9942,true
16.9200,264.63,0.9943,true
16.9360,265.45,0.9929,true
16.9520,265.71,0.9889,true
16.9680,264.31,0.9397,true
16.9840,262.47,0.8666,true
17.0000,261.87,0.7939,true
17.0160,261.79,0.7093,true
17.0320,261.88,0.6526,true
17.0480,261.97,0.5399,false
17.0640,519.58,0.5574,false
17.0800,519.58,0.5716,false
17.0960,519.58,0.7413,true
17.1120,519.58,0.8528,true
17.1280,519.58,0.8234,true
17.1440,519.58,0.7289,true
17.1600,519.58,0.6336,true
17.1760,519.58,0.6213,true
17.1920,519.57,0.7263,true
17.2080,519.18,0.7644,true
17.2240,513.10,0.6882,true
17.2400,496.48,0.4858,false
17.2560,480.86,0.2132,false
17.2720,205.01,0.4696,false
17.2880,200.66,0.6057,true
17.3040,198.04,0.6905,true
17.3200,197.82,0.5997,false
17.3360,390.96,0.5419,false
17.3520,390.70,0.7289,true
17.3680,390.30,0.8749,true
17.3840,390.22,0.8387,true
17.4000,390.21,0.8238,true
17.4160,390.21,0.8608,true
17.4320,390.20,0.9289,true
17.4480,390.20,0.9540,true
17.4640,390.20,0.9394,true
17.4800,390.19,0.8560,true
17.4960,390.19,0.8734,true
17.5120,390.19,0.9167,true
17.5280,390.20,0.9472,true
17.5440,390.20,0.9657,true
17.5600,390.20,0.9748,true
17.5760,390.20,0.9717,true
17.5920,390.20,0.9675,true
17.6080,390.21,0.9564,true
17.6240,390.36,0.9435,true
17.6400,391.67,0.9472,true
17.6560,395.20,0.9647,true
17.6720,397.27,0.9558,true
17.6880,396.66,0.9120,true
17.7040,394.59,0.7471,true
17.7200,391.36,0.5789,false
17.7360,388.19,0.4392,false
17.7520,388.95,0.4759,false
17.7680,391.62,0.6337,true
17.7840,394.77,0.7688,true
17.8000,394.16,0.7678,true
17.8160,391.42,0.7030,true
17.8320,374.53,0.4011,false
17.8480,328.20,0.4081,false
17.8640,324.19,0.5495,false
17.8800,157.15,0.5466,false
17.8960,158.06,0.7596,true
17.9120,159.66,0.6763,true
17.9280,327.73,0.6969,true
17.9440,328.16,0.7834,true
17.9600,328.34,0.8253,true
17.9760,328.48,0.9150,true
17.9920,328.58,0.9871,true
18.0080,328.59,0.9924,true
18.0240,328.59,0.9814,true
18.0400,328.58,0.9656,true
18.0560,328.58,0.9464,true
18.0720,328.59,0.9502,true
18.0880,328.60,0.9662,true
18.1040,328.62,0.9626,true
18.1200,328.67,0.9739,true
18.1360,328.70,0.9822,true
18.1520,328.70,0.9858,true
18.1680,328.75,0.9872,true
18.1840,329.20,0.9905,true
18.2000,330.37,0.9925,true
18.2160,331.30,0.9788,true
18.2320,330.32,0.9046,true
18.2480,329.07,0.8047,true
18.2640,328.80,0.8577,true
18.2800,329.43,0.9154,true
18.2960,329.45,0.9638,true
18.3120,329.56,0.9795,true
18.3280,329.94,0.9729,true
18.3440,328.75,0.9445,true
18.3600,328.19,0.8709,true
18.3760,328.31,0.8335,true
18.3920,328.25,0.7798,true
18.4080,328.22,0.7697,true
18.4240,328.31,0.8152,true
18.4400,328.69,0.8229,true
18.4560,328.81,0.6861,true
18.4720,329.18,0.5735,false
18.4880,329.24,0.6578,true
18.5040,328.89,0.7080,true
18.5200,328.68,0.6243,true
18.5360,328.58,0.4527,false
18.5520,328.68,0.5266,false
18.5680,328.78,0.6745,true
18.5840,328.94,0.6581,true
18.6000,329.11,0.5750,false
18.6160,328.76,0.5479,false
18.6320,327.91,0.6290,true
18.6480,327.23,0.3979,false
18.6640,195.45,0.3548,false
18.6800,387.93,0.4658,false
18.6960,390.34,0.8276,true
18.7120,390.63,0.8699,true
18.7280,390.60,0.6937,true
18.7440,198.49,0.8423,true
18.7600,198.19,0.7987,true
18.7760,390.22,0.4971,false
18.7920,390.20,0.6492,true
18.8080,196.25,0.5289,false
18.8240,196.24,0.7860,true
18.8400,196.22,0.7985,true
18.8560,196.20,0.7010,true
18.8720,196.16,0.7444,true
18.8880,196.16,0.7468,true
18.9040,196.17,0.7122,true
18.9200,196.14,0.6467,true
18.9360,196.05,0.6503,true
18.9520,195.93,0.6649,true
18.9680,390.20,0.4897,false
18.9840,390.20,0.6066,true
19.0000,390.20,0.5038,false
19.0160,196.28,0.6646,true
19.0320,196.32,0.7011,true
19.0480,196.43,0.5352,false
19.0640,390.20,0.6411,true
19.0800,390.20,0.6745,true
19.0960,390.20,0.6611,true
19.1120,390.20,0.6701,true
19.1280,390.20,0.6909,true
19.1440,390.25,0.5592,false
19.1600,1180.75,0.6196,false
19.1760,1180.74,0.6418,false
19.1920,1180.74,0.4845,false
19.2080,790.77,0.4465,false
19.2240,790.77,0.4296,false
19.2400,790.80,0.4981,false
19.2560,790.81,0.5815,false
19.2720,790.81,0.4572,false
19.2880,1180.83,0.3909,false
19.3040,790.80,0.4942,false
19.3200,790.79,0.6734,true
19.3360,790.79,0.8126,true
19.3520,790.79,0.7016,true
19.3680,790.79,0.5423,false
19.3840,1180.74,0.5218,false
19.4000,1180.75,0.6662,false
19.4160,1180.76,0.6691,false
19.4320,1180.76,0.5992,false
19.4480,1180.77,0.4942,false
19.4640,390.41,0.3422,false
19.4800,390.45,0.6468,true
19.4960,390.83,0.6174,true
19.5120,390.91,0.5553,false
19.5280,1177.96,0.3322,false
19.5440,1177.47,0.4254,false
19.5600,1174.55,0.4714,false
19.5760,290.33,0.3107,false
19.5920,291.55,0.6212,true
19.6080,293.18,0.7799,true
19.6240,301.03,0.8799,true
19.6400,302.70,0.9406,true
19.6560,301.30,0.9032,true
19.6720,296.78,0.8514,true
19.6880,293.74,0.6433,true
19.7040,147.36,0.7068,true
19.7200,147.37,0.8042,true
19.7360,147.37,0.6019,true
19.7520,293.03,0.7784,true
19.7680,293.03,0.9093,true
19.7840,293.03,0.9575,true
19.8000,293.04,0.9806,true
19.8160,293.06,0.9869,true
19.8320,293.13,0.9849,true
19.8480,293.58,0.9882,true
19.8640,295.21,0.9956,true
19.8800,297.60,0.9981,true
19.8960,298.14,0.9985,true
19.9120,297.79,0.9974,true
19.9280,296.12,0.9959,true
19.9440,294.66,0.9938,true
19.9600,295.39,0.9912,true
19.9760,297.69,0.9956,true
19.9920,298.91,0.9971,true
20.0080,299.40,0.9838,true
20.0240,297.74,0.8768,true
20.0400,294.49,0.5087,false
20.0560,305.68,0.4071,false
20.0720,348.72,0.7561,true
20.0880,355.73,0.9740,true
20.1040,355.64,0.9976,true
20.1200,354.24,0.9991,true
20.1360,350.33,0.9941,true
20.1520,347.98,0.9878,true
20.1680,347.78,0.9794,true
20.1840,347.94,0.9904,true
20.2000,347.97,0.9972,true
20.2160,347.97,0.9983,true
20.2320,347.97,0.9978,true
20.2480,347.96,0.9967,true
20.2640,347.97,0.9983,true
20.2800,347.98,0.9993,true
20.2960,348.11,0.9984,true
20.3120,352.04,0.9988,true
20.3280,354.81,0.9999,true
20.3440,357.29,0.9998,true
20.3600,360.66,0.9995,true
20.3760,360.39,0.9979,true
20.3920,357.18,0.9917,true
20.4080,355.15,0.9917,true
20.4240,354.41,0.9958,true
20.4400,352.95,0.9894,true
20.4560,349.79,0.9310,true
20.4720,346.91,0.7197,true
20.4880,351.51,0.5493,false
20.5040,362.55,0.5906,false
20.5200,342.87,0.7301,true
20.5360,336.84,0.9317,true
20.5520,335.76,0.9714,true
20.5680,333.86,0.9975,true
20.5840,332.22,0.9999,true
20.6000,330.24,1.0000,true
20.6160,329.36,1.0000,true
20.6320,329.90,1.0000,true
20.6480,329.33,1.0000,true
20.6640,328.78,1.0000,true
20.6800,328.60,1.0000,true
20.6960,328.55,1.0000,true
20.7120,328.55,1.0000,true
20.7280,328.57,1.0000,true
20.7440,328.58,1.0000,true
20.7600,328.60,1.0000,true
20.7760,328.68,0.9999,true
20.7920,328.89,0.9999,true
20.8080,329.22,0.9999,true
20.8240,329.57,0.9999,true
20.8400,329.55,0.9999,true
20.8560,329.24,0.9988,true
20.8720,328.80,0.9814,true
20.8880,327.45,0.8548,true
20.9040,1711.49,0.4708,false
20.9200,1718.57,0.3039,false
20.9360,281.96,0.9719,true
20.9520,280.99,0.9958,true
20.9680,282.79,0.9990,true
20.9840,286.13,0.9994,true
21.0000,289.93,0.9992,true
21.0160,292.84,0.9997,true
21.0320,293.01,0.9997,true
21.0480,293.02,0.9995,true
21.0640,293.02,0.9998,true
21.0800,293.03,0.9999,true
21.0960,293.03,1.0000,true
21.1120,293.03,1.0000,true
21.1280,293.06,1.0000,true
21.1440,293.18,1.0000,true
21.1600,293.64,0.9999,true
21.1760,293.62,0.9999,true
21.1920,293.69,0.9999,true
21.2080,294.64,0.9996,true
21.2240,296.18,0.9994,true
21.2400,297.38,0.9992,true
21.2560,298.09,0.9995,true
21.2720,298.12,0.9992,true
21.2880,298.06,0.9984,true
21.3040,296.30,0.9935,true
21.3200,278.65,0.9895,true
21.3360,268.17,0.9963,true
21.3520,264.51,0.9977,true
21.3680,261.01,0.9988,true
21.3840,260.20,0.9994,true
21.4000,260.47,0.9995,true
21.4160,261.30,0.9997,true
21.4320,261.37,0.9997,true
21.4480,261.32,0.9998,true
21.4640,261.32,0.9999,true
21.4800,261.32,0.9999,true
21.4960,261.32,1.0000,true
21.5120,261.32,1.0000,true
21.5280,261.31,1.0000,true
21.5440,261.31,1.0000,true
21.5600,261.30,1.0000,true
21.5760,261.31,0.9999,true
21.5920,261.32,0.9999,true
21.6080,261.32,0.9999,true
21.6240,261.32,0.9999,true
21.6400,261.35,0.9997,true
21.6560,261.58,0.9994,true
21.6720,263.03,0.9990,true
21.6880,266.28,0.9981,true
21.7040,271.13,0.9966,true
21.7200,276.83,0.9915,true
21.7360,277.49,0.9692,true
21.7520,266.66,0.9497,true
21.7680,262.82,0.9393,true
21.7840,262.20,0.9558,true
21.8000,262.35,0.9845,true
21.8160,262.37,0.9967,true
21.8320,262.22,0.9978,true
21.8480,262.19,0.9972,true
21.8640,261.70,0.9959,true
21.8800,261.37,0.9925,true
21.8960,261.39,0.9890,true
21.9120,261.71,0.9929,true
21.9280,261.73,0.9940,true
21.9440,261.65,0.9980,true
21.9600,261.49,0.9991,true
21.9760,261.35,0.9995,true
21.9920,261.31,0.9995,true
22.0080,261.30,0.9994,true
22.0240,261.31,0.9996,true
22.0400,261.33,0.9998,true
22.0560,261.38,0.9998,true
22.0720,261.49,0.9997,true
22.0880,261.57,0.9991,true
22.1040,261.67,0.9981,true
22.1200,261.97,0.9956,true
22.1360,262.02,0.9927,true
22.1520,261.68,0.9953,true
22.1680,261.59,0.9964,true
22.1840,261.69,0.9967,true
22.2000,261.75,0.9972,true
22.2160,261.59,0.9982,true
22.2320,261.56,0.9983,true
22.2480,261.99,0.9980,true
22.2640,262.59,0.9969,true
22.2800,263.03,0.9921,true
22.2960,263.20,0.9818,true
22.3120,263.28,0.9833,true
22.3280,263.55,0.9861,true
22.3440,264.09,0.9743,true
22.3600,264.81,0.9742,true
22.3760,265.38,0.9813,true
22.3920,265.44,0.9835,true
22.4080,264.80,0.9817,true
22.4240,263.88,0.9583,true
22.4400,263.92,0.8923,true
22.4560,264.28,0.8571,true
22.4720,264.60,0.7760,true
22.4880,265.02,0.7087,true
22.5040,790.77,0.4304,false
22.5200,790.80,0.5490,false
22.5360,790.78,0.5163,false
22.5520,790.64,0.3768,false
22.5680,790.50,0.3308,false
22.5840,790.50,0.3729,false
22.6000,790.52,0.3609,false
22.6160,790.93,0.3156,false
22.6320,282.38,0.4494,false
22.6480,100.79,0.3190,false
22.6640,100.75,0.3866,false
22.6800,100.74,0.4252,false
22.6960,100.74,0.3926,false
22.7120,285.58,0.4059,false
22.7280,285.13,0.4580,false
22.7440,283.49,0.4761,false
22.7600,282.35,0.4504,false
22.7760,279.73,0.4189,false
22.7920,277.65,0.3658,false
22.8080,1777.25,0.3429,false
22.8240,1774.34,0.3591,false
22.8400,1768.75,0.3258,false
22.8560,520.71,0.3189,false
22.8720,519.96,0.3287,false
22.8880,101.51,0.2859,false
22.9040,101.39,0.3010,false
22.9200,101.37,0.2615,false
22.9360,101.47,0.2398,false
22.9520,101.60,0.2519,false
22.9680,101.73,0.2439,false
22.9840,102.24,0.1914,false
23.0000,888.02,0.2743,false
23.0160,884.18,0.3503,false
23.0320,888.15,0.3145,false
23.0480,886.70,0.2525,false
23.0640,103.13,0.2954,false
23.0800,103.01,0.3449,false
23.0960,434.53,0.3152,false
23.1120,434.65,0.4058,false
23.1280,433.25,0.3434,false
23.1440,430.16,0.2794,false
23.1600,427.82,0.2416,false
23.1760,426.49,0.2021,false
23.1920,104.44,0.2616,false
23.2080,104.51,0.2612,false
23.2240,104.55,0.2499,false
23.2400,104.35,0.2365,false
23.2560,1656.64,0.1849,false
23.2720,1634.73,0.2562,false
23.2880,1619.68,0.3441,false
23.3040,1606.76,0.4663,false
23.3200,1610.02,0.5883,false
23.3360,1601.99,0.6817,false
23.3520,1589.63,0.8016,false
23.3680,1579.41,0.9118,false
23.3840,1576.43,0.9310,false
23.4000,1577.76,0.8828,false
23.4160,1581.33,0.6719,false
23.4320,1578.50,0.4655,false
23.4480,1567.17,0.4227,false
23.4640,1565.12,0.4752,false
23.4800,1567.03,0.5161,false
23.4960,1564.41,0.4200,false
23.5120,1553.85,0.3229,false
23.5280,891.36,0.2777,false
23.5440,1529.15,0.3668,false
23.5600,1551.62,0.4191,false
23.5760,277.58,0.3833,false
23.5920,277.36,0.2971,false
23.6080,1522.80,0.3666,false
23.6240,1475.75,0.4144,false
23.6400,1510.16,0.5003,false
23.6560,1537.74,0.5097,false
23.6720,1554.47,0.5129,false
23.6880,1563.96,0.3763,false
23.7040,1582.08,0.2711,false
23.7200,1930.24,0.2381,false
23.7360,1916.65,0.2613,false
23.7520,1906.83,0.2947,false
23.7680,101.47,0.2999,false
23.7840,101.35,0.4391,false
23.8000,101.69,0.4188,false
23.8160,101.98,0.3630,false
23.8320,102.18,0.3257,false
23.8480,102.23,0.3283,false
23.8640,102.71,0.3141,false
23.8800,615.19,0.1903,false
23.8960,614.99,0.2643,false
23.9120,614.93,0.3593,false
23.9280,614.23,0.3994,false
23.9440,611.94,0.3301,false
23.9600,101.38,0.2605,false
23.9760,101.53,0.2112,false
23.9920,102.02,0.2006,false
24.0080,842.08,0.1278,false
24.0240,425.52,0.1589,false
24.0400,211.69,0.7078,true
24.0560,213.58,0.8943,true
24.0720,215.77,0.9498,true
24.0880,217.20,0.9640,true
24.1040,218.66,0.9743,true
24.1200,221.28,0.9852,true
24.1360,224.03,0.9878,true
24.1520,227.53,0.9543,true
24.1680,237.08,0.8307,true
24.1840,241.46,0.7365,true
24.2000,243.58,0.4022,false
24.2160,119.65,0.2660,false
24.2320,119.38,0.3620,false
24.2480,176.88,0.1851,false
24.2640,114.95,0.3810,false
24.2800,111.13,0.4470,false
24.2960,99.55,0.4904,false
24.3120,97.56,0.3437,false
24.3280,111.18,0.3116,false
24.3440,322.48,0.3078,false
24.3600,323.71,0.2314,false
24.3760,333.03,0.3745,false
24.3920,333.46,0.6851,true
24.4080,327.00,0.8432,true
24.4240,316.35,0.8713,true
24.4400,307.64,0.8509,true
24.4560,302.54,0.7769,true
24.4720,302.63,0.6819,true
24.4880,306.61,0.6584,true
24.5040,307.29,0.6117,true
24.5200,304.46,0.5318,false
24.5360,306.82,0.3839,false
24.5520,312.44,0.3780,false
24.5680,310.79,0.4840,false
24.5840,307.23,0.5235,false
24.6000,304.27,0.5417,false
24.6160,311.90,0.3720,false
24.6320,247.36,0.2857,false
24.6480,255.76,0.3096,false
24.6640,582.46,0.1046,false
24.6800,1234.43,0.0732,false
24.6960,104.13,0.2118,false
24.7120,235.33,0.2635,false
24.7280,229.03,0.3828,false
24.7440,102.70,0.3249,false
24.7600,81.06,0.3028,false
24.7760,101.29,0.1964,false
24.7920,172.71,0.2273,false
24.8080,304.31,0.1822,false
24.8240,164.29,0.1868,false
24.8400,330.16,0.2097,false
24.8560,165.63,0.2483,false
24.8720,163.27,0.2861,false
24.8880,161.23,0.4097,false
24.9040,160.87,0.6390,true
24.9200,158.95,0.7428,true
24.9360,152.29,0.8574,true
24.9520,149.94,0.9396,true
24.9680,146.59,0.9058,true
24.9840,140.70,0.8409,true
25.0000,139.91,0.6275,true
25.0160,139.87,0.5702,false
25.0320,140.40,0.6009,true
25.0480,142.56,0.6480,true
25.0640,147.86,0.6256,true
25.0800,167.74,0.4543,false
25.0960,168.05,0.3786,false
25.1120,166.88,0.4670,false
25.1280,170.98,0.4395,false
25.1440,177.35,0.3596,false
25.1600,360.41,0.2609,false
25.1760,549.68,0.1755,false
25.1920,185.58,0.2765,false
25.2080,184.91,0.2234,false
25.2240,1989.55,0.1223,false
25.2400,341.01,0.2779,false
25.2560,1722.76,0.1688,false
25.2720,1728.28,0.1786,false
25.2880,298.73,0.3643,false
25.3040,1092.26,0.1054,false
25.3200,275.50,0.5299,false
25.3360,267.03,0.6016,true
25.3520,258.95,0.5664,false
25.3680,254.76,0.4770,false
25.3840,199.52,0.2358,false
25.4000,128.57,0.2515,false
25.4160,142.46,0.5053,false
25.4320,142.82,0.5962,false
25.4480,134.81,0.6209,true
25.4640,128.24,0.5459,false
25.4800,104.48,0.5848,false
25.4960,101.66,0.8245,false
25.5120,98.88,0.5033,false
25.5280,79.11,0.5385,false
25.5440,76.87,0.3790,false
25.5600,77.22,0.2436,false
25.5760,545.38,0.1273,false
25.5920,540.74,0.1802,false
25.6080,537.94,0.1832,false
25.6240,740.70,0.1184,false
25.6400,745.01,0.1503,false
25.6560,744.19,0.1401,false
25.6720,742.38,0.1449,false
25.6880,751.72,0.1246,false
25.7040,371.59,0.1710,false
25.7200,101.79,0.2584,false
25.7360,102.37,0.4553,false
25.7520,100.63,0.3464,false
25.7680,1274.87,0.0888,false
25.7840,520.50,0.2040,false
25.8000,522.56,0.3050,false
25.8160,527.51,0.2555,false
25.8320,526.02,0.2145,false
25.8480,99.40,0.3734,false
25.8640,100.26,0.4388,false
25.8800,262.68,0.2258,false
25.8960,261.02,0.3063,false
25.9120,259.93,0.3343,false
25.9280,520.72,0.2143,false
25.9440,519.20,0.2317,false
25.9600,1769.20,0.2101,false
25.9760,263.02,0.3423,false
25.9920,264.33,0.3940,false
26.0080,265.05,0.3463,false
26.0240,102.48,0.3708,false
26.0400,102.26,0.4342,false
26.0560,101.83,0.4172,false
26.0720,101.68,0.4016,false
26.0880,101.86,0.2794,false
26.1040,102.32,0.2194,false
26.1200,1069.72,0.2589,false
26.1360,1074.94,0.2600,false
26.1520,1078.54,0.2211,false
26.1680,621.12,0.2051,false
26.1840,1103.41,0.2091,false
26.2000,102.02,0.1853,false
26.2160,1121.07,0.2394,false
26.2320,1132.92,0.2339,false
26.2480,404.73,0.2229,false
26.2640,405.64,0.2864,false
26.2800,403.54,0.3208,false
26.2960,403.01,0.2557,false
26.3120,403.61,0.2126,false
26.3280,102.39,0.1915,false
26.3440,1935.27,0.2276,false
26.3600,1912.45,0.2497,false
26.3760,1899.26,0.2611,false
26.3920,1894.95,0.2812,false
26.4080,1884.11,0.2947,false
26.4240,1878.90,0.3083,false
26.4400,1875.58,0.3108,false
26.4560,1870.38,0.3052,false
26.4720,1869.67,0.2957,false
26.4880,1791.16,0.3939,false
26.5040,1792.28,0.3885,false
26.5200,1779.48,0.3956,false
26.5360,1649.42,0.3544,false
26.5520,1650.59,0.3358,false
26.5680,1873.92,0.2882,false
26.5840,1884.49,0.2976,false
26.6000,1893.31,0.2670,false
26.6160,1897.81,0.2473,false
26.6320,1909.88,0.2238,false
26.6480,1917.34,0.1972,false
26.6640,1925.25,0.1987,false
26.6800,1929.20,0.1758,false
26.6960,1064.70,0.2530,false
26.7120,1039.30,0.2618,false
26.7280,1023.65,0.2978,false
26.7440,1009.36,0.3352,false
26.7600,1001.44,0.3652,false
26.7760,997.48,0.4040,false
26.7920,991.89,0.4576,false
26.8080,986.58,0.4579,false
26.8240,986.24,0.4658,false
26.8400,983.10,0.4584,false
26.8560,972.82,0.4062,false
26.8720,960.96,0.3362,false
26.8880,1931.07,0.2380,false
26.9040,1923.86,0.2601,false
26.9200,1930.84,0.3126,false
26.9360,1927.61,0.3510,false
26.9520,1951.31,0.3037,false
26.9680,1909.78,0.3542,false
26.9840,1894.10,0.3516,false
27.0000,1898.43,0.3272,false
27.0160,1897.23,0.2941,false
27.0320,1898.36,0.2612,false
27.0480,1910.40,0.2381,false
27.0640,1928.06,0.2396,false
27.0800,1925.97,0.2469,false
27.0960,1920.08,0.2413,false
27.1120,1928.39,0.2412,false
27.1280,1927.89,0.2218,false
27.1440,1112.28,0.2101,false
27.1600,1102.06,0.2730,false
27.1760,1099.24,0.2405,false
27.1920,1100.76,0.2228,false
27.2080,552.63,0.1358,false
27.2240,101.81,0.1408,false
27.2400,101.93,0.1457,false
27.2560,1039.55,0.2740,false
27.2720,1032.58,0.2639,false
27.2880,511.56,0.2593,false
27.3040,510.55,0.2984,false
27.3200,508.77,0.2583,false
27.3360,497.25,0.2219,false
27.3520,490.91,0.1958,false
27.3680,683.21,0.1118,false
27.3840,686.69,0.2121,false
27.4000,690.04,0.2243,false
27.4160,689.67,0.1789,false
27.4320,691.84,0.1285,false
27.4480,1587.24,0.1584,false
27.4640,1583.82,0.1614,false
27.4800,106.24,0.3267,false
27.4960,104.15,0.4555,false
27.5120,103.80,0.4337,false
27.5280,105.28,0.3491,false
27.5440,104.85,0.3746,false
27.5600,104.54,0.3911,false
27.5760,105.84,0.3745,false
27.5920,106.76,0.4203,false
27.6080,106.62,0.4841,false
27.6240,106.29,0.5345,false
27.6400,104.51,0.6071,false
27.6560,102.97,0.4392,false
27.6720,102.82,0.2510,false
27.6880,159.51,0.3983,false
27.7040,167.63,0.4931,false
27.7200,170.96,0.5180,false
27.7360,174.91,0.4452,false
27.7520,177.78,0.3756,false
27.7680,177.19,0.2948,false
27.7840,179.16,0.1694,false
27.8000,1979.81,0.1055,false
27.8160,2007.93,0.0957,false
27.8320,263.30,0.1899,false
27.8480,2012.79,0.1066,false
27.8640,2026.56,0.1486,false
27.8800,2034.77,0.1419,false
27.8960,288.47,0.4663,false
27.9120,290.79,0.7148,true
27.9280,286.98,0.6234,true
27.9440,277.04,0.5193,false
27.9600,253.62,0.6218,true
27.9760,243.43,0.7015,true
27.9920,237.41,0.6844,true
28.0080,239.60,0.6001,true
28.0240,247.67,0.6157,true
28.0400,252.13,0.4673,false
28.0560,1681.52,0.1408,false
28.0720,122.72,0.2955,false
28.0880,125.85,0.3968,false
28.1040,128.55,0.4345,false
28.1200,265.62,0.3724,false
28.1360,265.36,0.3202,false
28.1520,438.44,0.4526,false
28.1680,442.43,0.4163,false
28.1840,445.57,0.2982,false
28.2000,445.30,0.2064,false
28.2160,436.99,0.1765,false
28.2320,276.49,0.3029,false
28.2480,275.24,0.5187,false
28.2640,268.82,0.4799,false
28.2800,129.14,0.3000,false
28.2960,235.71,0.4726,false
28.3120,237.15,0.4208,false
28.3280,274.20,0.5088,false
28.3440,278.22,0.7538,true
28.3600,275.38,0.7894,true
28.3760,271.49,0.7041,true
28.3920,268.22,0.5528,false
28.4080,262.80,0.5361,false
28.4240,262.24,0.6359,true
28.4400,262.50,0.6318,true
28.4560,265.20,0.6382,true
28.4720,271.20,0.5678,false
28.4880,277.61,0.3703,false
28.5040,94.35,0.2284,false
28.5200,271.58,0.2517,false
28.5360,94.00,0.1646,false
28.5520,96.54,0.1897,false
28.5680,268.02,0.3438,false
28.5840,267.66,0.3091,false
28.6000,431.93,0.1062,false
28.6160,415.10,0.1368,false
28.6320,1862.26,0.1426,false
28.6480,1846.02,0.1704,false
28.6640,380.77,0.2273,false
28.6800,368.71,0.2048,false
28.6960,359.78,0.1704,false
28.7120,1847.27,0.1158,false
28.7280,169.42,0.2271,false
28.7440,165.50,0.3094,false
28.7600,160.60,0.3803,false
28.7760,160.09,0.3397,false
28.7920,287.87,0.4243,false
28.8080,282.18,0.4824,false
28.8240,152.55,0.4577,false
28.8400,149.75,0.6280,true
28.8560,149.88,0.7447,true
28.8720,150.27,0.7783,true
28.8880,155.11,0.7001,true
28.9040,158.12,0.5781,false
28.9200,158.00,0.3629,false
28.9360,270.32,0.4484,false
28.9520,269.90,0.5148,false
28.9680,269.74,0.5007,false
28.9840,269.53,0.3532,false
29.0000,272.30,0.3781,false
29.0160,273.71,0.3133,false
29.0320,273.02,0.2583,false
29.0480,270.71,0.2720,false
29.0640,96.19,0.3000,false
29.0800,96.22,0.2788,false
29.0960,266.45,0.4146,false
29.1120,279.57,0.4328,false
29.1280,289.32,0.6098,true
29.1440,299.91,0.6105,true
29.1600,310.20,0.4679,false
29.1760,311.09,0.4123,false
29.1920,314.35,0.4814,false
29.2080,317.69,0.4294,false
29.2240,321.19,0.5062,false
29.2400,327.84,0.6343,true
29.2560,334.27,0.6693,true
29.2720,333.00,0.3538,false
29.2880,164.71,0.4706,false
29.3040,168.26,0.4078,false
29.3200,170.32,0.3597,false
29.3360,113.97,0.2053,false
29.3520,115.03,0.2739,false
29.3680,334.05,0.3924,false
29.3840,333.16,0.4566,false
29.4000,326.97,0.3856,false
29.4160,308.23,0.2304,false
29.4320,116.38,0.2174,false
29.4480,236.57,0.2951,false
29.4640,240.75,0.4646,false
29.4800,244.40,0.5082,false
29.4960,237.62,0.6617,true
29.5120,227.87,0.7419,true
29.5280,219.08,0.8372,true
29.5440,214.11,0.8896,true
29.5600,209.16,0.8415,true
29.5760,203.21,0.4801,false
29.5920,342.97,0.2872,false
29.6080,333.21,0.3662,false
29.6240,283.48,0.5115,false
29.6400,274.42,0.8165,true
29.6560,268.48,0.9602,true
29.6720,263.04,0.9850,true
29.6880,258.09,0.9924,true
29.7040,256.36,0.9922,true
29.7200,257.42,0.9943,true
29.7360,260.63,0.9946,true
29.7520,261.28,0.9963,true
29.7680,260.16,0.9943,true
29.7840,254.69,0.9818,true
29.8000,246.51,0.9843,true
29.8160,244.61,0.9854,true
29.8320,257.13,0.9895,true
29.8480,262.07,0.9983,true
29.8640,263.35,0.9989,true
29.8800,264.86,0.9991,true
29.8960,266.27,0.9997,true
29.9120,265.63,0.9999,true
29.9280,263.02,0.9998,true
29.9440,261.38,0.9999,true
29.9600,261.07,0.9999,true
29.9760,261.10,0.9999,true
29.9920,261.30,0.9999,true
30.0080,261.33,0.9999,true
30.0240,261.36,0.9998,true
30.0400,261.41,0.9997,true
30.0560,261.42,0.9998,true
30.0720,261.35,0.9999,true
